drug_name,adverse_event,case_count,quarter,total_drug_reports,total_event_reports,total_database_reports
SIMVASTATIN,NEEDLE ISSUE,6,2025q2,14924,3870,12399810
SIMVASTATIN,NEGATIVE THOUGHTS,1,2025q2,14924,222,12399810
SIMVASTATIN,NEOPLASM MALIGNANT,13,2025q2,14924,4567,12399810
SIMVASTATIN,NEOPLASM PROGRESSION,3,2025q2,14924,4274,12399810
SIMVASTATIN,NEOPLASM SKIN,2,2025q2,14924,677,12399810
SIMVASTATIN,NEPHROGENIC DIABETES INSIPIDUS,1,2025q2,14924,123,12399810
SIMVASTATIN,NEPHROLITHIASIS,14,2025q2,14924,8844,12399810
SIMVASTATIN,NEPHROPATHY,2,2025q2,14924,1372,12399810
SIMVASTATIN,NEPHROPATHY TOXIC,2,2025q2,14924,1798,12399810
SIMVASTATIN,NERVE COMPRESSION,5,2025q2,14924,1698,12399810
SIMVASTATIN,NERVE INJURY,2,2025q2,14924,1314,12399810
SIMVASTATIN,NERVOUS SYSTEM DISORDER,4,2025q2,14924,1922,12399810
SIMVASTATIN,NERVOUSNESS,7,2025q2,14924,3328,12399810
SIMVASTATIN,NEURALGIA,33,2025q2,14924,6650,12399810
SIMVASTATIN,NEUROLOGIC NEGLECT SYNDROME,1,2025q2,14924,1484,12399810
SIMVASTATIN,NEUROPATHY PERIPHERAL,27,2025q2,14924,12079,12399810
SIMVASTATIN,NEUTROPENIA,18,2025q2,14924,17854,12399810
SIMVASTATIN,NEUTROPENIC SEPSIS,3,2025q2,14924,648,12399810
SIMVASTATIN,NEUTROPHIL COUNT DECREASED,1,2025q2,14924,6497,12399810
SIMVASTATIN,NEUTROPHIL COUNT INCREASED,3,2025q2,14924,1656,12399810
SIMVASTATIN,NEUTROPHILIA,6,2025q2,14924,536,12399810
SIMVASTATIN,NICOTINE DEPENDENCE,1,2025q2,14924,249,12399810
SIMVASTATIN,NIGHT SWEATS,2,2025q2,14924,27886,12399810
SIMVASTATIN,NIGHTMARE,4,2025q2,14924,7326,12399810
SIMVASTATIN,NO ADVERSE EVENT,21,2025q2,14924,26046,12399810
SIMVASTATIN,NOCTURIA,1,2025q2,14924,2646,12399810
SIMVASTATIN,NOCTURNAL DYSPNOEA,1,2025q2,14924,207,12399810
SIMVASTATIN,NODAL ARRHYTHMIA,1,2025q2,14924,24,12399810
SIMVASTATIN,NODULE,4,2025q2,14924,4562,12399810
SIMVASTATIN,NON-HIGH-DENSITY LIPOPROTEIN CHOLESTEROL INCREASED,1,2025q2,14924,89,12399810
SIMVASTATIN,NON-SMALL CELL LUNG CANCER,3,2025q2,14924,476,12399810
SIMVASTATIN,NONSPECIFIC REACTION,1,2025q2,14924,515,12399810
SIMVASTATIN,NORMOCYTIC ANAEMIA,1,2025q2,14924,411,12399810
SIMVASTATIN,NOROVIRUS INFECTION,3,2025q2,14924,483,12399810
SIMVASTATIN,NOSOCOMIAL INFECTION,1,2025q2,14924,109,12399810
SIMVASTATIN,NYSTAGMUS,1,2025q2,14924,434,12399810
SIMVASTATIN,OBESITY,4,2025q2,14924,27544,12399810
SIMVASTATIN,OBSTRUCTION,1,2025q2,14924,1947,12399810
SIMVASTATIN,OBSTRUCTION GASTRIC,1,2025q2,14924,106,12399810
SIMVASTATIN,OBSTRUCTIVE AIRWAYS DISORDER,7,2025q2,14924,9189,12399810
SIMVASTATIN,OBSTRUCTIVE SLEEP APNOEA SYNDROME,1,2025q2,14924,2743,12399810
SIMVASTATIN,OCULAR DISCOMFORT,44,2025q2,14924,4383,12399810
SIMVASTATIN,OCULAR HYPERAEMIA,3,2025q2,14924,3858,12399810
SIMVASTATIN,OCULAR MYASTHENIA,1,2025q2,14924,48,12399810
SIMVASTATIN,ODYNOPHAGIA,2,2025q2,14924,898,12399810
SIMVASTATIN,OEDEMA,10,2025q2,14924,34036,12399810
SIMVASTATIN,OEDEMA PERIPHERAL,27,2025q2,14924,30004,12399810
SIMVASTATIN,OESOPHAGEAL DISCOMFORT,1,2025q2,14924,83,12399810
SIMVASTATIN,OESOPHAGEAL DISORDER,1,2025q2,14924,318,12399810
SIMVASTATIN,OESOPHAGEAL FOOD IMPACTION,1,2025q2,14924,114,12399810
SIMVASTATIN,OESOPHAGEAL PAIN,1,2025q2,14924,592,12399810
SIMVASTATIN,OESOPHAGITIS,1,2025q2,14924,1420,12399810
SIMVASTATIN,OESOPHAGOGASTRIC FUNDOPLASTY,1,2025q2,14924,34,12399810
SIMVASTATIN,OESTRADIOL INCREASED,1,2025q2,14924,55,12399810
SIMVASTATIN,OFF LABEL USE,265,2025q2,14924,197008,12399810
SIMVASTATIN,ON AND OFF PHENOMENON,4,2025q2,14924,1056,12399810
SIMVASTATIN,ONYCHALGIA,1,2025q2,14924,94,12399810
SIMVASTATIN,ONYCHOCLASIS,2,2025q2,14924,694,12399810
SIMVASTATIN,ONYCHOLYSIS,2,2025q2,14924,186,12399810
SIMVASTATIN,ONYCHOMYCOSIS,1,2025q2,14924,9820,12399810
SIMVASTATIN,OPEN ANGLE GLAUCOMA,2,2025q2,14924,84,12399810
SIMVASTATIN,OPEN GLOBE INJURY,3,2025q2,14924,94,12399810
SIMVASTATIN,OPHTHALMIC HERPES ZOSTER,1,2025q2,14924,261,12399810
SIMVASTATIN,OPHTHALMIC MIGRAINE,1,2025q2,14924,548,12399810
SIMVASTATIN,OPHTHALMOPLEGIA,1,2025q2,14924,240,12399810
SIMVASTATIN,OPTIC ISCHAEMIC NEUROPATHY,1,2025q2,14924,253,12399810
SIMVASTATIN,OPTIC NEURITIS,1,2025q2,14924,568,12399810
SIMVASTATIN,ORAL CANDIDIASIS,23,2025q2,14924,5353,12399810
SIMVASTATIN,ORAL DISCOMFORT,1,2025q2,14924,994,12399810
SIMVASTATIN,ORAL FUNGAL INFECTION,1,2025q2,14924,486,12399810
SIMVASTATIN,ORAL HERPES,4,2025q2,14924,4035,12399810
SIMVASTATIN,ORAL INFECTION,1,2025q2,14924,800,12399810
SIMVASTATIN,ORAL MUCOSAL SCAR,1,2025q2,14924,27,12399810
SIMVASTATIN,ORAL PAIN,3,2025q2,14924,1657,12399810
SIMVASTATIN,ORAL SURGERY,1,2025q2,14924,223,12399810
SIMVASTATIN,ORCHITIS,1,2025q2,14924,165,12399810
SIMVASTATIN,ORGANISING PNEUMONIA,5,2025q2,14924,738,12399810
SIMVASTATIN,OROPHARYNGEAL DISCOMFORT,4,2025q2,14924,1791,12399810
SIMVASTATIN,OROPHARYNGEAL PAIN,15,2025q2,14924,14740,12399810
SIMVASTATIN,ORTHOSTATIC HYPOTENSION,2,2025q2,14924,2268,12399810
SIMVASTATIN,OSCILLOPSIA,1,2025q2,14924,14,12399810
SIMVASTATIN,OSTEITIS,1,2025q2,14924,345,12399810
SIMVASTATIN,OSTEOARTHRITIS,15,2025q2,14924,34385,12399810
SIMVASTATIN,OSTEOCHONDROSIS,2,2025q2,14924,286,12399810
SIMVASTATIN,OSTEOMYELITIS,3,2025q2,14924,1973,12399810
SIMVASTATIN,OSTEONECROSIS,2,2025q2,14924,2431,12399810
SIMVASTATIN,OSTEONECROSIS OF JAW,3,2025q2,14924,772,12399810
SIMVASTATIN,OSTEOPENIA,5,2025q2,14924,2324,12399810
SIMVASTATIN,OSTEOPOROSIS,11,2025q2,14924,16679,12399810
SIMVASTATIN,OSTEOPOROTIC FRACTURE,1,2025q2,14924,307,12399810
SIMVASTATIN,OTITIS MEDIA,1,2025q2,14924,704,12399810
SIMVASTATIN,OTOTOXICITY,1,2025q2,14924,235,12399810
SIMVASTATIN,OVARIAN MASS,1,2025q2,14924,80,12399810
SIMVASTATIN,OVERDOSE,19,2025q2,14924,16081,12399810
SIMVASTATIN,OVERWEIGHT,2,2025q2,14924,1281,12399810
SIMVASTATIN,OXYGEN CONSUMPTION INCREASED,3,2025q2,14924,399,12399810
SIMVASTATIN,OXYGEN SATURATION ABNORMAL,2,2025q2,14924,1067,12399810
SIMVASTATIN,OXYGEN SATURATION DECREASED,11,2025q2,14924,11723,12399810
SIMVASTATIN,OXYGEN SATURATION INCREASED,1,2025q2,14924,160,12399810
SIMVASTATIN,PAIN,116,2025q2,14924,115038,12399810
SIMVASTATIN,PAIN IN EXTREMITY,55,2025q2,14924,63282,12399810
SIMVASTATIN,PAIN IN JAW,3,2025q2,14924,3061,12399810
SIMVASTATIN,PAIN OF SKIN,7,2025q2,14924,1748,12399810
SIMVASTATIN,PALLOR,3,2025q2,14924,2637,12399810
SIMVASTATIN,PALMAR-PLANTAR ERYTHRODYSAESTHESIA SYNDROME,1,2025q2,14924,1721,12399810
SIMVASTATIN,PALMOPLANTAR KERATODERMA,4,2025q2,14924,330,12399810
SIMVASTATIN,PALPITATIONS,20,2025q2,14924,13497,12399810
SIMVASTATIN,PANCREAS TRANSPLANT REJECTION,1,2025q2,14924,23,12399810
SIMVASTATIN,PANCREATIC CARCINOMA,2,2025q2,14924,635,12399810
SIMVASTATIN,PANCREATIC CARCINOMA METASTATIC,3,2025q2,14924,122,12399810
SIMVASTATIN,PANCREATIC DISORDER,1,2025q2,14924,823,12399810
SIMVASTATIN,PANCREATIC FAILURE,1,2025q2,14924,514,12399810
SIMVASTATIN,PANCREATIC PSEUDOCYST,1,2025q2,14924,60,12399810
SIMVASTATIN,PANCREATIC STEATOSIS,3,2025q2,14924,78,12399810
SIMVASTATIN,PANCREATITIS,10,2025q2,14924,9435,12399810
SIMVASTATIN,PANCREATITIS ACUTE,4,2025q2,14924,2059,12399810
SIMVASTATIN,PANCREATITIS CHRONIC,1,2025q2,14924,213,12399810
SIMVASTATIN,PANCREATITIS NECROTISING,1,2025q2,14924,398,12399810
SIMVASTATIN,PANCYTOPENIA,4,2025q2,14924,6427,12399810
SIMVASTATIN,PANIC ATTACK,15,2025q2,14924,3894,12399810
SIMVASTATIN,PANIC DISORDER,1,2025q2,14924,291,12399810
SIMVASTATIN,PANIC REACTION,2,2025q2,14924,534,12399810
SIMVASTATIN,PANNICULITIS,15,2025q2,14924,1656,12399810
SIMVASTATIN,PAPILLARY RENAL CELL CARCINOMA,1,2025q2,14924,10,12399810
SIMVASTATIN,PAPILLOMA VIRAL INFECTION,1,2025q2,14924,192,12399810
SIMVASTATIN,PARAESTHESIA,12,2025q2,14924,35317,12399810
SIMVASTATIN,PARAESTHESIA ORAL,21,2025q2,14924,4340,12399810
SIMVASTATIN,PARALYSIS,1,2025q2,14924,1098,12399810
SIMVASTATIN,PARANASAL CYST,1,2025q2,14924,230,12399810
SIMVASTATIN,PARANASAL SINUS DISCOMFORT,1,2025q2,14924,1482,12399810
SIMVASTATIN,PARANASAL SINUS HYPERSECRETION,1,2025q2,14924,887,12399810
SIMVASTATIN,PARANASAL SINUS INFLAMMATION,1,2025q2,14924,353,12399810
SIMVASTATIN,PARANASAL SINUS NECROSIS,2,2025q2,14924,20,12399810
SIMVASTATIN,PARANOIA,1,2025q2,14924,1594,12399810
SIMVASTATIN,PARKINSON'S DISEASE,3,2025q2,14924,2318,12399810
SIMVASTATIN,PARKINSONISM,1,2025q2,14924,1262,12399810
SIMVASTATIN,PARTIAL SEIZURES,1,2025q2,14924,301,12399810
SIMVASTATIN,PATELLA FRACTURE,2,2025q2,14924,357,12399810
SIMVASTATIN,PATHOGEN RESISTANCE,1,2025q2,14924,915,12399810
SIMVASTATIN,PATIENT DISSATISFACTION WITH TREATMENT,4,2025q2,14924,452,12399810
SIMVASTATIN,PATIENT-DEVICE INCOMPATIBILITY,1,2025q2,14924,100,12399810
SIMVASTATIN,PELVI-URETERIC OBSTRUCTION,1,2025q2,14924,75,12399810
SIMVASTATIN,PELVIC ABSCESS,1,2025q2,14924,185,12399810
SIMVASTATIN,PELVIC FRACTURE,4,2025q2,14924,996,12399810
SIMVASTATIN,PELVIC INFLAMMATORY DISEASE,1,2025q2,14924,167,12399810
SIMVASTATIN,PEMPHIGOID,2,2025q2,14924,1009,12399810
SIMVASTATIN,PERFORMANCE STATUS DECREASED,2,2025q2,14924,516,12399810
SIMVASTATIN,PERICARDIAL EFFUSION,2,2025q2,14924,2827,12399810
SIMVASTATIN,PERICARDIAL HAEMORRHAGE,1,2025q2,14924,58,12399810
SIMVASTATIN,PERICARDITIS,4,2025q2,14924,43924,12399810
SIMVASTATIN,PERIORBITAL SWELLING,1,2025q2,14924,970,12399810
SIMVASTATIN,PERIPHERAL ARTERY OCCLUSION,1,2025q2,14924,162,12399810
SIMVASTATIN,PERIPHERAL COLDNESS,1,2025q2,14924,1255,12399810
SIMVASTATIN,PERIPHERAL SENSORY NEUROPATHY,2,2025q2,14924,689,12399810
SIMVASTATIN,PERIPHERAL SWELLING,57,2025q2,14924,55100,12399810
SIMVASTATIN,PERIPHERAL VEIN OCCLUSION,1,2025q2,14924,31,12399810
SIMVASTATIN,PERIPHERAL VENOUS DISEASE,2,2025q2,14924,23116,12399810
SIMVASTATIN,PERITONITIS,3,2025q2,14924,1474,12399810
SIMVASTATIN,PERITONSILLAR ABSCESS,1,2025q2,14924,91,12399810
SIMVASTATIN,PERNICIOUS ANAEMIA,7,2025q2,14924,116,12399810
SIMVASTATIN,PERSONALITY CHANGE,1,2025q2,14924,345,12399810
SIMVASTATIN,PHARYNGEAL SWELLING,1,2025q2,14924,1581,12399810
SIMVASTATIN,PHARYNGITIS,3,2025q2,14924,2022,12399810
SIMVASTATIN,PHARYNGITIS STREPTOCOCCAL,1,2025q2,14924,2751,12399810
SIMVASTATIN,PHLEBITIS,3,2025q2,14924,784,12399810
SIMVASTATIN,PHOTOPHOBIA,23,2025q2,14924,3323,12399810
SIMVASTATIN,PHOTOSENSITIVITY REACTION,1,2025q2,14924,1860,12399810
SIMVASTATIN,PIGMENTATION DISORDER,3,2025q2,14924,810,12399810
SIMVASTATIN,PITYRIASIS ROSEA,1,2025q2,14924,64,12399810
SIMVASTATIN,PLASMA CELL MYELOMA,3,2025q2,14924,3591,12399810
SIMVASTATIN,PLASMA CELL MYELOMA REFRACTORY,1,2025q2,14924,542,12399810
SIMVASTATIN,PLASMACYTOMA,7,2025q2,14924,355,12399810
SIMVASTATIN,PLATELET COUNT ABNORMAL,1,2025q2,14924,739,12399810
SIMVASTATIN,PLATELET COUNT DECREASED,15,2025q2,14924,12162,12399810
SIMVASTATIN,PLATELET COUNT INCREASED,2,2025q2,14924,1997,12399810
SIMVASTATIN,PLATELET DISORDER,2,2025q2,14924,324,12399810
SIMVASTATIN,PLEURAL EFFUSION,22,2025q2,14924,10342,12399810
SIMVASTATIN,PLEURAL THICKENING,1,2025q2,14924,72,12399810
SIMVASTATIN,PLEURISY,1,2025q2,14924,443,12399810
SIMVASTATIN,PLEURITIC PAIN,3,2025q2,14924,1618,12399810
SIMVASTATIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,2025q2,14924,2486,12399810
SIMVASTATIN,PNEUMONIA,123,2025q2,14924,84268,12399810
SIMVASTATIN,PNEUMONIA ASPIRATION,2,2025q2,14924,2688,12399810
SIMVASTATIN,PNEUMONIA BACTERIAL,4,2025q2,14924,2231,12399810
SIMVASTATIN,PNEUMONIA PNEUMOCOCCAL,1,2025q2,14924,319,12399810
SIMVASTATIN,PNEUMONIA VIRAL,2,2025q2,14924,1193,12399810
SIMVASTATIN,PNEUMONITIS,8,2025q2,14924,3121,12399810
SIMVASTATIN,PNEUMOTHORAX,5,2025q2,14924,3345,12399810
SIMVASTATIN,POISONING DELIBERATE,1,2025q2,14924,994,12399810
SIMVASTATIN,POLLAKIURIA,6,2025q2,14924,4663,12399810
SIMVASTATIN,POLYARTHRITIS,1,2025q2,14924,2194,12399810
SIMVASTATIN,POLYCYTHAEMIA,1,2025q2,14924,161,12399810
SIMVASTATIN,POLYMYALGIA RHEUMATICA,2,2025q2,14924,580,12399810
SIMVASTATIN,POLYNEUROPATHY,8,2025q2,14924,2114,12399810
SIMVASTATIN,POLYPECTOMY,1,2025q2,14924,68,12399810
SIMVASTATIN,POOR QUALITY PRODUCT ADMINISTERED,1,2025q2,14924,802,12399810
SIMVASTATIN,POOR QUALITY SLEEP,3,2025q2,14924,3611,12399810
SIMVASTATIN,POOR VENOUS ACCESS,4,2025q2,14924,4834,12399810
SIMVASTATIN,POSITIVE AIRWAY PRESSURE THERAPY,2,2025q2,14924,100,12399810
SIMVASTATIN,POST PROCEDURAL COMPLICATION,5,2025q2,14924,3164,12399810
SIMVASTATIN,POST PROCEDURAL DIARRHOEA,1,2025q2,14924,119,12399810
SIMVASTATIN,POST PROCEDURAL HAEMORRHAGE,1,2025q2,14924,887,12399810
SIMVASTATIN,POST PROCEDURAL HYPOPARATHYROIDISM,3,2025q2,14924,32,12399810
SIMVASTATIN,POST PROCEDURAL HYPOTHYROIDISM,1,2025q2,14924,138,12399810
SIMVASTATIN,POST PROCEDURAL INFECTION,4,2025q2,14924,1923,12399810
SIMVASTATIN,POST PROCEDURAL INFLAMMATION,1,2025q2,14924,129,12399810
SIMVASTATIN,POST PROCEDURAL SWELLING,1,2025q2,14924,202,12399810
SIMVASTATIN,POST-TRAUMATIC STRESS DISORDER,1,2025q2,14924,1518,12399810
SIMVASTATIN,POSTOPERATIVE WOUND INFECTION,3,2025q2,14924,1529,12399810
SIMVASTATIN,PRE-EXISTING CONDITION IMPROVED,1,2025q2,14924,1224,12399810
SIMVASTATIN,PRECANCEROUS CONDITION,1,2025q2,14924,271,12399810
SIMVASTATIN,PRECANCEROUS SKIN LESION,2,2025q2,14924,231,12399810
SIMVASTATIN,PREMATURE BABY,4,2025q2,14924,2062,12399810
SIMVASTATIN,PREMENSTRUAL SYNDROME,1,2025q2,14924,51,12399810
SIMVASTATIN,PRESBYOPIA,1,2025q2,14924,75,12399810
SIMVASTATIN,PRESCRIBED OVERDOSE,5,2025q2,14924,19578,12399810
SIMVASTATIN,PRESCRIBED UNDERDOSE,16,2025q2,14924,13817,12399810
SIMVASTATIN,PRESCRIPTION DRUG USED WITHOUT A PRESCRIPTION,2,2025q2,14924,435,12399810
SIMVASTATIN,PRESYNCOPE,46,2025q2,14924,5126,12399810
SIMVASTATIN,PROCEDURAL COMPLICATION,2,2025q2,14924,628,12399810
SIMVASTATIN,PROCEDURAL PAIN,25,2025q2,14924,6285,12399810
SIMVASTATIN,PROCTITIS,21,2025q2,14924,3536,12399810
SIMVASTATIN,PRODUCT ADMINISTERED AT INAPPROPRIATE SITE,1,2025q2,14924,1095,12399810
SIMVASTATIN,PRODUCT ADMINISTRATION ERROR,1,2025q2,14924,2097,12399810
SIMVASTATIN,PRODUCT ADMINISTRATION INTERRUPTED,5,2025q2,14924,6595,12399810
SIMVASTATIN,PRODUCT AVAILABILITY ISSUE,10,2025q2,14924,4375,12399810
SIMVASTATIN,PRODUCT CLOSURE ISSUE,1,2025q2,14924,37,12399810
SIMVASTATIN,PRODUCT COMMUNICATION ISSUE,1,2025q2,14924,752,12399810
SIMVASTATIN,PRODUCT CONTAINER ISSUE,1,2025q2,14924,693,12399810
SIMVASTATIN,PRODUCT DISPENSING ERROR,1,2025q2,14924,1620,12399810
SIMVASTATIN,PRODUCT DISTRIBUTION ISSUE,6,2025q2,14924,3059,12399810
SIMVASTATIN,PRODUCT DOSE OMISSION IN ERROR,10,2025q2,14924,7491,12399810
SIMVASTATIN,PRODUCT DOSE OMISSION ISSUE,73,2025q2,14924,56662,12399810
SIMVASTATIN,PRODUCT LABEL ISSUE,1,2025q2,14924,309,12399810
SIMVASTATIN,PRODUCT MONITORING ERROR,1,2025q2,14924,84,12399810
SIMVASTATIN,PRODUCT PACKAGING DIFFICULT TO OPEN,3,2025q2,14924,267,12399810
SIMVASTATIN,PRODUCT PACKAGING QUANTITY ISSUE,2,2025q2,14924,823,12399810
SIMVASTATIN,PRODUCT PHYSICAL CONSISTENCY ISSUE,1,2025q2,14924,299,12399810
SIMVASTATIN,PRODUCT PHYSICAL ISSUE,2,2025q2,14924,899,12399810
SIMVASTATIN,PRODUCT PREPARATION ISSUE,1,2025q2,14924,822,12399810
SIMVASTATIN,PRODUCT PRESCRIBING ERROR,9,2025q2,14924,3237,12399810
SIMVASTATIN,PRODUCT PRESCRIBING ISSUE,4,2025q2,14924,3152,12399810
SIMVASTATIN,PRODUCT QUALITY ISSUE,7,2025q2,14924,12951,12399810
SIMVASTATIN,PRODUCT RESIDUE PRESENT,2,2025q2,14924,481,12399810
SIMVASTATIN,PRODUCT SELECTION ERROR,1,2025q2,14924,80,12399810
SIMVASTATIN,PRODUCT SOLUBILITY ABNORMAL,2,2025q2,14924,219,12399810
SIMVASTATIN,PRODUCT STORAGE ERROR,8,2025q2,14924,4725,12399810
SIMVASTATIN,PRODUCT SUBSTITUTION ISSUE,3,2025q2,14924,1330,12399810
SIMVASTATIN,PRODUCT SUPPLY ISSUE,4,2025q2,14924,1390,12399810
SIMVASTATIN,PRODUCT TASTE ABNORMAL,1,2025q2,14924,582,12399810
SIMVASTATIN,PRODUCT USE COMPLAINT,5,2025q2,14924,2229,12399810
SIMVASTATIN,PRODUCT USE IN UNAPPROVED INDICATION,70,2025q2,14924,62871,12399810
SIMVASTATIN,PRODUCT USE ISSUE,63,2025q2,14924,48272,12399810
SIMVASTATIN,PRODUCT USED FOR UNKNOWN INDICATION,1,2025q2,14924,468,12399810
SIMVASTATIN,PRODUCTIVE COUGH,32,2025q2,14924,17367,12399810
SIMVASTATIN,PROGRESSIVE MULTIPLE SCLEROSIS,1,2025q2,14924,101,12399810
SIMVASTATIN,PROLAPSE,1,2025q2,14924,22,12399810
SIMVASTATIN,PROSTATE CANCER,3,2025q2,14924,1981,12399810
SIMVASTATIN,PROSTATIC DISORDER,3,2025q2,14924,475,12399810
SIMVASTATIN,PROSTATITIS,1,2025q2,14924,304,12399810
SIMVASTATIN,PROSTATOMEGALY,1,2025q2,14924,588,12399810
SIMVASTATIN,PROSTHETIC CARDIAC VALVE OBSTRUCTION,1,2025q2,14924,10,12399810
SIMVASTATIN,PROTEIN TOTAL ABNORMAL,1,2025q2,14924,115,12399810
SIMVASTATIN,PROTEIN TOTAL INCREASED,1,2025q2,14924,351,12399810
SIMVASTATIN,PROTEIN URINE PRESENT,2,2025q2,14924,715,12399810
SIMVASTATIN,PRURITUS,114,2025q2,14924,70625,12399810
SIMVASTATIN,PRURITUS GENITAL,4,2025q2,14924,651,12399810
SIMVASTATIN,PSEUDOMEMBRANOUS COLITIS,1,2025q2,14924,152,12399810
SIMVASTATIN,PSEUDOMONAS INFECTION,2,2025q2,14924,1740,12399810
SIMVASTATIN,PSEUDOPOLYP,1,2025q2,14924,82,12399810
SIMVASTATIN,PSORIASIS,8,2025q2,14924,22855,12399810
SIMVASTATIN,PSORIATIC ARTHROPATHY,4,2025q2,14924,45910,12399810
SIMVASTATIN,PSYCHIATRIC SYMPTOM,1,2025q2,14924,718,12399810
SIMVASTATIN,PSYCHOLOGICAL TRAUMA,1,2025q2,14924,144,12399810
SIMVASTATIN,PSYCHOMOTOR HYPERACTIVITY,2,2025q2,14924,956,12399810
SIMVASTATIN,PULMONARY ARTERIAL HYPERTENSION,3,2025q2,14924,1548,12399810
SIMVASTATIN,PULMONARY ARTERIAL PRESSURE ABNORMAL,2,2025q2,14924,106,12399810
SIMVASTATIN,PULMONARY CONGESTION,2,2025q2,14924,2577,12399810
SIMVASTATIN,PULMONARY EMBOLISM,46,2025q2,14924,13819,12399810
SIMVASTATIN,PULMONARY FIBROSIS,22,2025q2,14924,27059,12399810
SIMVASTATIN,PULMONARY FUNCTION TEST DECREASED,2,2025q2,14924,383,12399810
SIMVASTATIN,PULMONARY HYPERTENSION,5,2025q2,14924,2200,12399810
SIMVASTATIN,PULMONARY MASS,12,2025q2,14924,4033,12399810
SIMVASTATIN,PULMONARY OEDEMA,2,2025q2,14924,4264,12399810
SIMVASTATIN,PULMONARY PAIN,1,2025q2,14924,871,12399810
SIMVASTATIN,PULMONARY SEPTAL THICKENING,2,2025q2,14924,71,12399810
SIMVASTATIN,PULMONARY TOXICITY,35,2025q2,14924,986,12399810
SIMVASTATIN,PULMONARY VALVE INCOMPETENCE,1,2025q2,14924,210,12399810
SIMVASTATIN,PULMONARY VENO-OCCLUSIVE DISEASE,1,2025q2,14924,92,12399810
SIMVASTATIN,PURPURA,5,2025q2,14924,1147,12399810
SIMVASTATIN,PYELONEPHRITIS,1,2025q2,14924,1384,12399810
SIMVASTATIN,PYELONEPHRITIS CHRONIC,1,2025q2,14924,25,12399810
SIMVASTATIN,PYREXIA,99,2025q2,14924,84414,12399810
SIMVASTATIN,QUALITY OF LIFE DECREASED,2,2025q2,14924,2169,12399810
SIMVASTATIN,RADIATION INJURY,1,2025q2,14924,172,12399810
SIMVASTATIN,RADIATION MUCOSITIS,1,2025q2,14924,6,12399810
SIMVASTATIN,RADICULOPATHY,21,2025q2,14924,3467,12399810
SIMVASTATIN,RALES,8,2025q2,14924,2401,12399810
SIMVASTATIN,RASH,77,2025q2,14924,88447,12399810
SIMVASTATIN,RASH ERYTHEMATOUS,4,2025q2,14924,9048,12399810
SIMVASTATIN,RASH MACULAR,7,2025q2,14924,3539,12399810
SIMVASTATIN,RASH MACULO-PAPULAR,3,2025q2,14924,3204,12399810
SIMVASTATIN,RASH PAPULAR,5,2025q2,14924,1936,12399810
SIMVASTATIN,RASH PRURITIC,28,2025q2,14924,8055,12399810
SIMVASTATIN,RASH VESICULAR,2,2025q2,14924,4545,12399810
SIMVASTATIN,RAYNAUD'S PHENOMENON,1,2025q2,14924,737,12399810
SIMVASTATIN,REACTIVE GASTROPATHY,5,2025q2,14924,281,12399810
SIMVASTATIN,READING DISORDER,1,2025q2,14924,163,12399810
SIMVASTATIN,RECALLED PRODUCT ADMINISTERED,1,2025q2,14924,484,12399810
SIMVASTATIN,RECTAL ABSCESS,1,2025q2,14924,251,12399810
SIMVASTATIN,RECTAL DISCHARGE,1,2025q2,14924,186,12399810
SIMVASTATIN,RECTAL HAEMORRHAGE,33,2025q2,14924,16695,12399810
SIMVASTATIN,RED BLOOD CELL COUNT ABNORMAL,2,2025q2,14924,145,12399810
SIMVASTATIN,RED BLOOD CELL COUNT DECREASED,7,2025q2,14924,3672,12399810
SIMVASTATIN,RED BLOOD CELL COUNT INCREASED,2,2025q2,14924,531,12399810
SIMVASTATIN,RED BLOOD CELL SEDIMENTATION RATE INCREASED,17,2025q2,14924,15362,12399810
SIMVASTATIN,RED CELL DISTRIBUTION WIDTH INCREASED,1,2025q2,14924,838,12399810
SIMVASTATIN,REDUCED FACIAL EXPRESSION,4,2025q2,14924,206,12399810
SIMVASTATIN,REFLUX LARYNGITIS,1,2025q2,14924,164,12399810
SIMVASTATIN,REHABILITATION THERAPY,1,2025q2,14924,499,12399810
SIMVASTATIN,RENAL ATROPHY,10,2025q2,14924,234,12399810
SIMVASTATIN,RENAL CYST,3,2025q2,14924,1261,12399810
SIMVASTATIN,RENAL DISORDER,10,2025q2,14924,5315,12399810
SIMVASTATIN,RENAL FAILURE,29,2025q2,14924,8046,12399810
SIMVASTATIN,RENAL FUNCTION TEST ABNORMAL,1,2025q2,14924,898,12399810
SIMVASTATIN,RENAL IMPAIRMENT,11,2025q2,14924,9727,12399810
SIMVASTATIN,RENAL INJURY,1,2025q2,14924,802,12399810
SIMVASTATIN,RENAL MASS,1,2025q2,14924,200,12399810
SIMVASTATIN,RENAL PAIN,3,2025q2,14924,954,12399810
SIMVASTATIN,RENAL TUBULAR NECROSIS,1,2025q2,14924,584,12399810
SIMVASTATIN,REPETITIVE SPEECH,1,2025q2,14924,40,12399810
SIMVASTATIN,RESPIRATION ABNORMAL,1,2025q2,14924,1101,12399810
SIMVASTATIN,RESPIRATORY DISORDER,7,2025q2,14924,12525,12399810
SIMVASTATIN,RESPIRATORY DISTRESS,15,2025q2,14924,2780,12399810
